LATITUDE,LONGITUDE,ELEVATION,TMAX
34.125,-118.4122,384,66.3
33.9306,-116.95,793.7,59.9
44.8464,-114.0264,2030,30.2
40.0379,-113.9885,1609,38
42.41,-111.17,2112.3,35.1
40.5583,-116.7583,1463,44.4
34.7433,-111.4139,2279.9,41.2
33.7381,-116.8939,552,64.4
47.9545,-118.9997,524,35.1
48.4472,-113.2236,1464.9,34.4
42.05,-111.6,2490.2,33.4
43.6356,-113.29978,1623.1,27.4
41.0819,-119.7772,1630.1,42.8
45.8,-112.52,2188.5,34.7
32.56667,-117.11667,7.3,65.1
46.0625,-122.2044,200.9,47.4
43.4621,-113.556,1804.4,27
46.67778,-109.75056,1411.2,38.4
39.45,-120.29,2134.5,42.8
41.2769,-121.9794,975.4,49.7
44.3231,-119.7669,1798.3,38.4
44.556,-119.6459,684.3,47.3
43.9578,-124.1197,6.1,54.3
49,-113.3833,1354,39.2
45.9,-122.22,762,42.2
44.33,-122.09,1438.7,44.3
48.6928,-116.3104,632.5,35.7
46.2222,-112.2292,2090.9,34.5
47.54,-121.09,1045.5,35.8
36.32,-115.7,2736.8,40.7
40.84,-110.66,2956.6,33.7
48.56784,-117.93545,473.7,34.9
41.265,-110.9508,2080.3,30.2
41.38,-111.94,2438.4,33.5
41.83684,-110.77045,2068.1,24.7
44.63,-115.79,2005.6,32.3
39.43,-120.31,2545.7,37.3
42.72667,-114.45639,1233.8,38.3
45.17,-113.5,2316.5,33.3
45.82583,-119.26111,195.4,43.6
44.5228,-114.215,1545.9,32.5
41.27306,-111.03056,2183.3,28.4
39.32,-111.49,2603.3,36
46.56,-115.29,1816.6,35.4
38.7586,-115.4128,1700.8,43.2
48.4333,-123.4333,3,48.3
43.67,-122.57,1502.7,46.4
44.4189,-111.3714,1917.2,28.1
36.23,-121.4917,298.7,62.5
40.96,-110.58,2703.6,36.9
34.7522,-112.1114,1508.8,47.9
41.92,-111.47,2348.5,32
45.6729,-111.1547,1455.4,34.7
45.6621,-111.4063,1497.5,35.1
46.1308,-112.9333,1594.1,36.2
39.3,-111.45,2980.9,31.8
43.95,-115.27,1734.3,44.8
48.3042,-114.2636,901.3,33.5
43.2718,-124.3186,3.7,54
40.4044,-111.5289,1606.3,33.1
44.7441,-116.4326,897,35.2
44.7219,-122.0031,1088.1,47.7
40.88,-110.54,2852.9,36.5
44.4233,-118.9594,933.6,42.2
41.8484,-119.6357,1981.2,35.8
39.7358,-121.4889,759,53.2
45.158,-113.0057,1820,29.7
41.6163,-112.5437,1509.1,32
45.3833,-114.1667,1066.8,34.3
32.3698,-112.8599,533.7,66.3
44.5933,-119.2778,1524,41.8
48.3426,-114.0217,963.2,31.2
44.54,-115.56,2090.9,32.7
43.04245,-112.41435,1360.9,32.5
43.7827,-113.0033,1469.1,30.7
44.6056,-120.6833,1255.8,40.6
40.16056,-113.35083,1310.6,38.9
39.9004,-116.5876,1749.6,41.6
34.243,-116.917,2058.3,47.1
33.2559,-116.4036,246.9,68
37.68,-112.86,3039.5,31.6
46.81,-121.33,1405.1,37.7
36.0597,-112.1098,2158.9,40.4
42.2292,-122.3814,1392,39.2
40.1867,-123.5903,281.3,55.4
36.78,-119.7194,101.5,61
48.7166,-111.4757,1012.9,35.7
41.986,-110.0611,1975.1,25.8
34.3978,-110.5644,2022.3,46.6
41.6847,-116.7644,1664.2,38.7
45.3394,-111.7122,1509.7,36.5
46.2299,-116.0338,368.8,39.6
43.1872,-124.2025,7,57
40.0017,-120.915,1377.7,47.5
45.24861,-122.76861,59.7,50.3
44.29,-115.66,1639.8,35.3
38.2736,-122.0677,12.2,59.3
47.78,-121.7,1066.8,41.5
39.46,-119.94,2514.3,39.5
49.0167,-123.1,2,49
46.5667,-121.6306,1097.3,40.3
32.2844,-110.7313,828.8,66.1
34.7872,-114.5617,144.8,65.6
39.9389,-122.1697,89.6,58.9
38.93,-120.05,1900.7,43.3
48.52222,-123.02306,33.2,49.4
49.3667,-121.5,39,43.4
40.4597,-115.85,1950.7,38.5
49.3667,-121.5,39,43.1
39.13,-111.44,2874.3,35.2
40.19,-111.36,2255.2,36
43.7,-109.67,2667,36.4
37.7617,-119.8247,2025.1,48.4
32.8005,-116.928,150.9,68.8
48.5617,-113.0133,1336.2,38.6
43.38,-109.88,2993.1,27.9
37.745,-118.9833,2316.5,46.3
40.61,-111.1,2523.7,34.3
38.3,-112.36,3154.4,33
41.9919,-123.6036,1210.1,50.5
34.8927,-117.0219,676.7,57.6
34.705,-118.4297,932.7,55.2
40.6438,-111.2822,1975.4,33.2
47.9558,-124.3539,106.7,49.6
42.79709,-112.25665,1396,35.4
33.555,-116.673,1194.8,55.3
41.5301,-120.1791,1428.9,41.5
40.0686,-121.5825,1466.7,47.2
44.67,-117.9336,1280.2,38.8
49.1333,-123,3,47
43.6058,-116.9211,679.7,43.3
33.7403,-116.8414,594.4,64.3
43.87,-114.71,2676.1,30.1
46.55,-121.17,1804.4,37.1
39.7369,-115.5181,1999.5,39.6
43.5233,-121.8133,1487.4,43.5
48.9775,-122.7927,18.3,48.1
37.4402,-112.4819,2163.5,38.5
38.2917,-111.2622,1676.4,39.4
44.9667,-113.2167,1935.5,33.1
40.602,-112.5076,1386.8,35.7
42.7,-124.0333,1106.4,49.3
32.7669,-115.5617,-9.1,67.8
33.4625,-111.4813,630.9,64.8
43.34,-110.43,2063.5,29
39.6514,-122.7236,1310.6,48.2
41.49139,-120.56444,1333.5,45.9
48.18819,-114.134,894.6,31.8
39.49,-120.28,1967.8,43.1
41.81814,-110.53328,2114.4,29.1
46.0336,-116.3919,1202.4,39.1
39.8333,-116.4917,2072.6,38.9
39.3814,-116.175,2008.6,39.3
44.05,-115.44,2154.9,37.3
32.8336,-116.7392,622.1,61.4
47.6415,-110.6677,1097.3,42.1
42.2127,-122.7144,532.2,51.2
44.5077,-123.4575,180.4,48.2
42.41,-122.27,1609.3,42.3
39.8997,-113.7128,1323.4,38.1
48.4028,-121.7903,579.1,41
42.71,-118.63,2334.8,38
40.4644,-111.7708,1545.3,38
36.9614,-119.175,1538.6,50.7
44.76,-118.31,1649,37.4
32.9375,-110.4961,1231.4,57.1
45.8619,-119.3119,140.2,42.7
38.5349,-121.7761,18.3,59
46.1928,-113.9203,2118.4,37
31.60722,-110.42806,1453.3,60.5
48.6172,-120.1075,1676.4,36.1
46.3292,-111.5881,1332,34.8
37.3147,-119.0383,2256.4,46.5
42.44,-122.23,1819.7,37.9
45.3653,-119.5639,574.5,43.3
45.6778,-121.8736,43.3,44.7
43.59,-122.06,1554.5,40.5
48.8019,-117.6103,1005.8,34.2
45.06,-109.94,2773.7,26.4
46.1081,-123.2058,6.7,49.1
44.0039,-124.0948,22.9,51
40.1703,-110.3978,1691.9,34.3
40.36696,-110.29858,1967.8,29.2
40.98,-110.85,2438.4,36.5
40.5905,-111.6369,2660.9,31.1
33.4392,-117.1904,347.5,66.5
41.8715,-120.1574,1444.4,40.7
38.5,-111.77,2681.6,35.5
48.43,-113.94,1325.9,33.1
33.7086,-116.2152,-6.4,67.9
40.26231,-112.08973,1487.4,38.4
39.2083,-122.8083,1475.2,48
40.46,-112.25,1959.9,36.4
39.5091,-123.7566,37.5,54.9
38.07,-112.17,2971.5,31.8
43.4158,-122.5772,883.9,51.7
47.06,-112.6,1585,39.7
34.2661,-116.8989,2103.1,48.7
43.0497,-111.3794,1948,29.6
33.6027,-111.713,481.6,63.7
48.57,-115.45,1706.9,29.4
40.8111,-110.0747,3694.2,19.9
36.8839,-119.4658,280.4,60.9
42.38,-122.35,1420.4,43.7
44.6341,-123.19,68.6,49.5
38.79,-111.69,2560.3,37.4
36.3825,-120.8558,1137.8,52.6
48.7262,-110.456,899.2,37.2
36.8483,-121.4213,83.8,60.6
40.6517,-119.3579,1205.2,44
47.6011,-112.7547,1399,38
45.62,-121.7,1008.9,37.7
46.1,-113.13,2514.6,31.1
40.8844,-110.8292,2601.8,36.6
42.5372,-111.8547,1892.8,32.9
42.1197,-122.5633,847.3,53
39.0717,-120.4217,1597.2,47.9
47.35,-120.68,1292.4,37.2
47.08,-112.73,2118.4,35.4
45.205,-123.8925,3.7,54.6
44.65,-109.78,2804.2,28.9
43.0361,-122.6553,998.2,50.4
39.5031,-117.0814,1912.6,44.4
42.7158,-109.6897,2115.3,24.9
37.6521,-112.4361,2101,37.9
38.2833,-114.7583,1743.5,45.3
42.08,-123.34,1563.6,45.9
44.5042,-114.2228,1600.2,32.2
48.075,-111.2603,1013.5,36
36.31889,-119.62889,75.9,60.7
44.4167,-111.3833,1915.4,29.8
43.9014,-117.9858,1581,35.1
43.01,-109.76,2865.1,33
43.8,-121.95,1688.6,36.1
43.7916,-123.0275,181.4,49.2
39.3886,-120.0936,1699.3,42.5
33.6183,-110.42,1743.5,50.7
43.23,-121.81,1478.3,41.9
42.3352,-111.385,1817.8,27.6
34.1472,-115.1219,281,63.8
42.095,-113.8958,1725.2,36.9
36.3886,-121.5517,574.5,60
40.55,-123.165,708.1,52.3
44.38,-109.79,2980.9,27.6
38.7817,-122.9169,609.6,55.1
44.8773,-117.1095,808.6,31.9
46.48,-115.63,1770.9,36.6
44.6661,-118.9208,1560.6,40.4
37.5436,-119.8386,1188.7,53.5
45.5247,-123.1025,54.9,48
43.5611,-120.2486,1389.9,41.5
44.2844,-122.8494,701,50.7
31.5907,-110.5087,1466.4,60.3
48.06,-112.76,1752.6,37.7
39.0118,-114.209,2016.9,37
48.3042,-108.7189,812.3,36.8
32.80954,-104.73791,1245.1,56.8
39.6,-106.51,2590.8,30.5
31.2001,-101.4626,833.3,58.8
46.5916,-101.8074,650.4,23.9
45.2969,-106.1614,1030.2,39.3
39.518,-107.3172,1796.8,35.6
39.74062,-104.12742,1554.8,42.2
41.7594,-104.8222,1616.7,39.3
38.7411,-103.5427,1546.9,45.3
44.49,-104.41,1801.4,36
39.26,-106.63,3081.5,29.1
39.2972,-94.7306,306.3,36.4
36.07194,-99.90306,719,50.4
47.0792,-96.7758,269.7,13.9
32.8819,-109.3092,1097.3,47.9
49.0333,-97.5667,253,9.4
35.3886,-106.5438,1642.3,43.9
39.1091,-104.5997,2197.6,40.2
31.8277,-99.432,524.6,58.4
35.7783,-106.6872,1908.7,42.7
39.88,-107.6,2865.1,34
45.04181,-94.27818,324.6,18.4
41.1056,-100.9775,899.8,39.2
34.385,-94.898,250.5,49.8
29.1417,-95.2917,3,64.1
28.71556,-97.17417,36,63.8
47.5033,-94.9281,419.7,13.4
41.2522,-100.075,887.9,35.4
35.8917,-105.4481,2514.6,43.1
39.6261,-106.0353,2763,29.5
32.68083,-96.86806,200.6,55.6
37.67028,-95.48417,300.2,42.4
37.155,-98.0282,414.5,44.5
35.6528,-96.8041,290.8,48.3
43.75,-103.6333,1585,37.6
42.5283,-104.9152,1444.4,38.2
39.49,-106.17,3215.6,31.3
40.85,-106.97,2651.8,31.6
38.3291,-96.1946,364.5,39.7
39.1208,-94.5969,226.2,39.2
36.5913,-101.618,999.1,47.6
37.15221,-94.49527,296.3,44
38.06528,-97.86056,470.3,43.2
37.7686,-99.9678,787,44.8
39.5514,-97.6508,447.8,37.4
39.6552,-105.7088,3054.1,31.1
34.06,-109.45,2499.4,43.6
32.1103,-103.1872,930.9,59.7
39.49,-105.0952,1702.9,44.5
29.4371,-103.9582,1261.9,60.9
46.8608,-94.7258,432.8,15
41.4453,-96.0929,399.3,30
36.7683,-96.0261,217.9,46
46.1825,-103.4061,908.3,28.2
40.2847,-100.1433,682.4,37.7
41.4638,-97.3277,442,32.6
32.8965,-107.3077,1292,56.4
39.7033,-102.2939,1208.5,43.8
30.7406,-98.2354,392.6,59
39.8775,-98.3036,503.2,35.9
44.6828,-107.0089,1282.6,38.7
33.20611,-97.19889,195.7,54.8
38.6655,-96.9495,407.8,38.5
44.93651,-109.13736,1254.9,38.1
37.9478,-104.8692,1886.7,48.8
36.5682,-101.6097,1000.4,48.3
40.58,-105.63,2859,31.4
40.08028,-95.59194,298.7,34.9
39.7197,-105.2471,2272.3,40.7
33.5511,-97.8472,329.2,52.6
38.9608,-105.2158,2784,31.7
42.4689,-104.9658,1456.9,39.9
42.4941,-108.7288,2334.8,26.6
34.34444,-98.98306,382.5,52.2
39.14449,-108.728,1371,36.9
40.6005,-98.4258,597.7,37.1
32,-109.35,1645.9,56.4
41.43333,-99.63333,771.1,36.6
45.24,-109.46,1792.2,43.9
29.3784,-100.927,304.5,63.7
32.3138,-97.4061,238.7,55.1
49.2833,-99.3,450,10.9
48.6703,-94.6172,339.2,13.1
36.98694,-99.01083,554.7,47.6
36.8313,-99.641,559,50.1
46.8489,-95.8464,422.1,13.7
32.1809,-94.7963,128,58
45.6481,-106.5008,1322.8,38.3
48.9144,-103.2977,597.1,22.3
44.11,-103.98,2100.1,34.9
41.094,-102.4716,1130.8,42.5
41.8857,-98.5631,662.9,33.5
37.0855,-107.5333,1995.8,34.7
43.40111,-94.74722,401.4,21.3
40.04997,-101.53258,909.5,46.5
37.87,-109.45,2742.6,32.6
46.8769,-97.2328,285,12.7
48.71667,-94.6,329.8,10.3
34.8172,-102.4002,1164.3,52
46.7994,-102.7972,786.4,27.3
42.73,-106.32,2407.9,28
37.613,-109.4847,1838.6,36.2
42.85186,-106.28434,1567.6,39.4
46.7825,-100.7572,503.2,22
41.0383,-107.6577,1926,30.1
32.3335,-104.258,985.1,59
35.59139,-99.27056,520,50.5
38.74028,-104.39944,1749.2,48.6
41.15778,-104.80694,1863.2,42.4
34.5872,-99.3381,415.7,52.5
42.8374,-103.0981,1004,40.3
39.64,-105.4647,2502.4,41.9
40.16667,-103.21667,1421.3,43.8
38.1963,-99.9175,740.7,42.1
40.6864,-100.0536,833.3,35.5
33.89361,-97.26917,228,53.2
44.72683,-97.02859,514.8,17.8
38.8867,-102.7232,1324.7,45.9
38.3139,-105.4844,2365.2,43.7
38.5731,-108.2778,2200.7,37.1
40.3667,-105.55,2383.5,39.9
40.52315,-101.03456,927.2,40
44.89201,-108.59291,1251.2,31.6
42.86149,-106.29239,1553.6,37.8
38.8221,-102.3504,1309.1,44.3
40.1849,-105.8666,2526.2,27.2
40.2763,-99.7836,646.2,37.6
42.3844,-96.9883,440.1,31.2
32.7547,-104.3835,1026,56.4
32.9544,-105.7352,2645.4,42
47.2442,-108.3575,914.4,40.4
39.4607,-105.6785,2644.1,32.8
38.9933,-105.8919,2718.8,25.5
40.2092,-106.3292,2566.4,27.5
42.4372,-108.9408,2475,23.6
38.4759,-102.777,1283.8,45.9
36.70806,-98.70944,438.9,48.2
48.1582,-99.8285,497.4,12.6
40.6471,-98.3835,590.7,35
34.84944,-97.00306,344.7,49.8
44.88194,-97.73417,552.9,19.3
41.5462,-98.5331,615.7,32.1
48.8624,-97.7015,274,9.8
45.71145,-99.12958,596.5,18.6
39.09,-106.54,3230.9,32.3
36.0167,-102.55,1216.2,52
46.7702,-99.4778,585.2,17.2
33.6402,-96.1661,180.4,51.1
33.8186,-97.7336,298.7,51.6
43.9611,-101.8605,723.3,32.4
40.6741,-100.4936,829.4,44.4
34.8847,-99.2964,464.8,49.9
32.834,-108.5048,1454.8,54.7
38.81,-104.6884,1884,47
39.0636,-94.8959,253,38.8
48.8719,-106.9456,777.2,26.9
40.2394,-94.6833,337.7,32.4
47.92172,-97.0975,253,13.1
44.26,-106.98,2548.1,37.3
35.9547,-107.0855,2195.5,37.4
39.7294,-105.0083,1593.5,47.9
40.4022,-104.6991,1437.1,46.8
42.425,-103.7358,1325.3,43.2
36.85,-100.0569,685.8,48.8
41.2708,-107.5819,2204.9,26.8
42.4153,-105.3611,1990.3,35.8
31.4072,-102.3577,778.5,60.4
47.3714,-102.7605,704.1,25.7
31.67278,-102.41333,892.1,58.5
47.0644,-101.2119,606.6,20.7
48.0475,-100.31,466.3,14.2
37.7332,-105.5119,2494.2,29.3
39.3062,-102.26085,1268.6,45.3
42.8002,-103.7866,1228,39.2
40.7578,-107.8533,2194.6,28.7
46.0405,-99.3741,613.9,17.5
47.0568,-106.6166,831.2,35.7
38.9538,-109.0527,1927.3,36.1
29.7986,-98.7353,440.4,60.9
44.3186,-102.4683,806.2,30.5
29.634,-97.0645,143.3,60.2
33.8417,-109.1222,2447.8,45.8
42.6858,-103.8841,1478.3,35.1
31.84555,-99.56068,594.1,57.5
42.7255,-94.1952,338.3,24.9
45.8069,-108.5422,1091.5,37.6
46.3433,-94.2086,359.7,15.7
45.0733,-107.8886,2218.9,30.4
35.7,-105.81,2502.4,42
40.0576,-106.368,2273.8,26.8
41.8037,-98.8239,651.4,34.3
41.4083,-99.675,762,34.1
40.5208,-98.0536,545,35.3
37.14306,-107.76028,2033,34.5
40.49278,-107.52417,1886.7,28
42.0573,-102.8017,1197.6,43.4
39.1814,-105.2672,2286,44.1
41.5697,-101.6917,1115.6,40.5
36.41194,-97.69389,351.7,46.6
40.9879,-102.2653,1059.8,43.7
44.51694,-108.08222,1198.8,33.6
44.75879,-96.6915,560.8,16
40.6944,-99.7008,719.9,36
39.35698,-100.44179,826.9,40.2
36.4594,-103.1997,1524,50.9
37.993,-100.8121,880.9,42.2
41.4539,-102.785,1267.4,43.6
36.26333,-98.4975,404.8,48.7
40.9394,-100.1513,793.4,39
42.37,-95.575,420.6,28.1
38.7955,-105.2004,2814.8,32.1
43.4402,-102.1431,901.6,39.9
41.6111,-102.9013,1060.4,43
41.2097,-101.6705,1011.3,39.4
42.7363,-97.4969,426.7,29.8
40.51,-101.62,996.1,44.4
30.1742,-97.2564,116.7,60.6
38.1041,-98.6592,569.1,43.6
37.6728,-95.3784,302.4,39.5
30.9856,-101.1578,780.9,57.7
30.82728,-100.11023,661.1,57.6
35.48417,-98.48139,492.9,47.5
37.9806,-105.6897,2439.6,27
44.8658,-101.4672,640.1,27.5
40.98833,-94.75889,362.7,31.4
35.14889,-98.46583,421.8,48.1
45.45531,-98.41413,396.5,18.9
30.5996,-103.887,1482.5,62.1
29.0893,-97.3432,65.2,64.5
32.9263,-99.2343,388.6,53.8
31.18528,-105.74139,1190.2,61.2
36.4327,-100.1369,844.3,49.3
30.1591,-96.3972,95.4,59.9
47.1065,-104.7183,632.8,31.9
39.6679,-95.5199,314.6,35.1
39.7811,-97.8956,457.2,38.6
32.5,-99.6167,579.1,53.6
47.2876,-105.8299,801.6,32.8
40.86,-102.803,1130.5,48.1
42.65,-109.26,2767.6,31.1
44.3255,-103.1086,856.5,34.8
41.5333,-96.0833,223.1,33
47.3466,-102.5869,671.8,25
48.4583,-101.5697,510.5,18.4
42.89779,-106.47371,1620.9,35.6
45.2088,-104.2647,1009.5,32.1
36.7408,-105.5955,2331.7,29.2
37.4663,-96.2713,307.8,42.8
48.4627,-108.7791,770.2,32.8
39.2366,-107.9797,1831.5,36.6
44.8737,-107.2663,1197.9,38.6
47.5867,-108.8694,867.2,39
45.047,-101.6051,722.7,30.5
43.043,-96.9033,389.5,25.6
40.2332,-100.8301,790.7,40.4
33.25426,-100.57305,612.6,56.2
31.4144,-97.7019,251.8,58.5
29.4718,-95.0832,5.8,64.8
30.3703,-103.7808,1500.2,60.9
39.23,-106.87056,2353.1,33.6
47.8966,-102.9208,752.9,24.5
35.1866,-102.0797,1164,50.4
31.3072,-95.4509,105.8,58.9
31.8409,-103.0889,862.6,58.9
26.22806,-97.65417,10.4,70.8
36.8048,-97.2764,307.8,44
45.3261,-108.9091,1092.1,36
44.4971,-108.39057,1355.8,34.1
33.65,-109.31,2749.3,43.9
42.2905,-104.7625,1327.4,42.2
37.74933,-107.095,2727.7,31.6
42.5522,-99.8555,765,35.7
39.1013,-108.7338,1762,34.7
40.361,-109.3463,1443.5,26.2
38.115,-103.51,1264,47.4
41.668,-103.1038,1117.4,46.1
37.30694,-108.62639,1801.4,38.4
32.9506,-97.0553,178.3,54.5
41.5638,-103.3677,1264.6,42
36.75417,-97.25444,303.9,45
38.3703,-96.5483,375.5,38.7
35.6201,-103.0071,1268,51
48.11667,-98.9,439.2,12
33.6516,-101.245,917.4,54.2
30.074,-99.1095,547.7,58.7
25.9141,-97.423,7.3,72.1
33.9849,-101.3338,981.5,53.3
29.63806,-95.28194,13.4,63.9
38.6758,-96.5096,400.8,38.8
28.5978,-98.5547,86.9,64
39.57028,-104.84889,1793.1,44
36.5575,-105.2627,2523.7,36.4
30.105,-94.9314,30.5,62.8
45.8863,-104.5478,1046.1,34.3
40.4384,-109.307,1463.6,28.8
44.7853,-107.5347,2360.1,32.3
41.6854,-98.0083,547.1,32.3
39.2202,-105.2783,2097,42.9
41.7608,-102.4372,1164.3,40.9
46.458,-101.2,603.5,22.8
43.3112,-96.5877,401.1,24.4
32.75,-98.9016,356.6,54.4
31.0658,-97.6919,248.4,58.4
28.4895,-99.8734,186.8,64.3
33.23293,-97.62245,295.7,54.6
32.5066,-97.3444,232.3,56.8
33.2065,-98.1688,329.5,53.6
45.4441,-105.4072,924.2,37.7
40.8991,-109.1788,1662.4,38.8
42.9502,-100.945,885.4,37.7
34.0463,-94.348,124.1,51.7
30.7587,-98.2339,391.7,56.9
46.9075,-102.0382,658.4,23.2
35.11833,-97.67,388.6,52.4
29.6101,-100.452,536.4,60.5
30.2195,-97.9879,330.4,59.3
32.5216,-97.8069,237.4,55.6
31.14453,-99.34922,521.5,57.9
33.9113,-106.3494,1691.9,49.6
31.9622,-95.2736,170.7,59
42.2833,-104.7667,1365.5,40.7
39.9153,-108.8875,1920.2,33.8
38.95,-104.71,2115.9,41.1
48.1924,-106.6383,637,31.5
42.87,-109.09,3078.5,33
39.4992,-108.3809,1718.2,34.9
39.4052,-105.4765,2362.8,35.5
45.40077,-101.81033,758,26.6
33.8492,-109.1469,2453.6,43.2
40.535,-106.7808,2535.9,31.4
36.51,-106.32,2834.6,34.2
40.6092,-96.872,445,33.2
43.4891,-99.063,512.1,27.3
40.0892,-99.2133,612.6,35.5
42.8947,-102.2036,1146,37.1
45.3167,-95.6166,313.9,17.8
31.0157,-104.1108,1402.7,57
30.3763,-103.66,1356.4,60.2
47.1944,-102.8413,725.4,24.8
40.89,-105.66,2718.8,33.1
28.45667,-99.21833,145.1,62.4
32.1783,-104.4433,1351.8,54.8
49.05,-105.4833,756,25.7
35.5282,-108.7031,2004.7,41.5
42.7572,-95.5377,368.8,26
35.2488,-106.595,1531.9,46
39.3673,-101.4461,1048.5,42.1
48.01205,-106.41174,631.2,33.3
32.7744,-101.4539,771.1,55.6
30.2625,-98.6289,457.2,59.3
46.158,-98.4,437.4,17.3
29.3601,-99.1742,280.4,65.4
33.6461,-97.0591,265.2,50.7
35.5302,-102.2563,972.6,55.3
29.98,-95.36,29,64.1
33.1524,-100.2333,509,56.3
29.4744,-97.4481,90.2,61.2
27.5,-97.81667,17.1,68.9
42.7131,-106.3461,2359.2,27.6
27.68333,-97.28333,5.5,68.1
35.8741,-103.1819,1354.8,48.7
27.7742,-97.5122,13.4,67.7
29.2733,-94.8592,1.5,62.1
30.45,-95.4,108.2,59.9
36.98596,-94.35518,326.1,43.9
39.1025,-107.8988,3002.9,25
43.06626,-94.22216,370,24.3
32.3479,-104.2224,951,58.8
27.74111,-98.02472,52.7,67.6
36.7481,-98.3627,361.8,47.4
44.8,-107.84,2859,26.2
32.7047,-99.3012,441.4,54.7
42.3458,-107.5528,2249.4,31.7
37.09111,-95.56639,229.2,44.5
34.43861,-100.21833,585.2,55.4
29.2,-96.2654,33.5,62.1
29.4705,-96.9397,83.8,64.6
39.36184,-99.82787,649.8,38.3
32.5111,-94.5889,76.2,55.9
39.1438,-103.4897,1531.6,47
38.2612,-94.405,240.8,38.1
40.2486,-94.3308,266.7,33.2
45.4477,-99.0383,471.5,19.6
41.4175,-95.0041,351.1,30.5
38.16,-106.6,3054.1,31.2
37.1941,-99.7632,600.5,47.5
32.7572,-97.0736,163.4,54.2
33.3433,-103.6783,1325.9,54.1
39.3925,-101.0689,966.2,41.3
43.7144,-106.6375,1420.4,38.9
40.4505,-107.5894,1980,27.6
26.298,-98.1575,29.3,69.4
29.8607,-98.1959,304.8,59.8
45.4433,-98.413,395.3,20.2
44.4667,-105.8461,1316.7,36.8
39.9919,-105.2667,1671.5,47.9
32.81667,-97.35,214.9,56.1
40.9611,-98.3136,560.8,36.4
44.01214,-97.53153,478.5,28.1
29.3091,-97.4062,112.2,62.3
35.5462,-99.7279,694,49.7
36.7386,-103.9935,2084.8,45.5
34.9805,-101.9263,1094.2,54.4
29.9142,-94.9908,7.9,64.2
31.4405,-98.5902,459.3,57.5
42.7239,-102.9714,1243.6,39
26.8338,-97.7077,7.6,67.9
44.3981,-98.2231,390.1,23.2
46.8338,-100.7969,558.1,20.9
46.7716,-100.7591,503.2,21.6
46.0044,-102.6472,823.9,28.2
36.33,-109.06,2804.2,37.7
38.6225,-109.3916,1495,37.5
43.4036,-94.7472,402.3,20.9
40.5313,-97.5963,496.8,35
45.38564,-96.12578,334.7,17.1
30.5661,-98.0389,315.5,60.4
47.3847,-94.6147,395,14.2
35.54833,-98.03639,418.8,47.7
44.8135,-95.5517,283.5,21.5
43.7744,-103.6119,1670.3,37.4
40.81,-105.77,3115.1,27.9
36.9177,-106.578,2392.7,35.7
35.1841,-105.0569,1569.7,53.9
37.1639,-101.3401,947.9,44.5
38.9644,-97.0119,338.6,39.2
26.3233,-98.3233,64.9,68
33.62667,-100.33694,536.4,56.3
37.0613,-95.6355,224.6,45.7
41.4513,-97.7644,484.6,34.4
38.8738,-106.9772,2702.7,24.9
42.5836,-94.2005,339.9,24.9
45.8679,-95.3941,431.6,17.8
48.3311,-96.8252,258.2,12.1
38.4461,-106.7611,2439,24.1
40.464,-94.4978,331.9,31.7
29.62194,-95.65667,25.6,65.4
29.10972,-95.46194,7.6,64.2
29.51889,-95.24167,13.4,64.1
39.3,-106.11,3398.5,30.1
47.2991,-96.5161,276.5,11.9
31.2208,-99.8494,624.8,55.8
37.8118,-95.4456,286.5,41.1
39.8,-105.78,3444.2,29.9
45.19,-109.35,2392.7,35.5
46.9253,-96.8111,274.3,14.7
28.9798,-95.9749,15.8,61.6
47.9428,-97.1839,256.6,11.9
46.9258,-98.6691,455.4,17.3
43.4377,-103.4738,1085.1,40.5
39.2933,-109.2372,1621.5,37.4
35.3925,-99.50639,646.2,49.9
26.5258,-98.0633,19.5,70.6
40.35,-106.38,3340.6,25
35.03222,-97.91444,328,49.4
38.4599,-105.2255,1639.2,47.8
37.79,-108.18,3529.6,26.3
32.1615,-94.3398,93,56.1
46.8373,-95.8375,413,14
41.58959,-108.50939,2048.9,30.8
44.4138,-108.90055,1599.6,39.6
36.6897,-108.3086,1714.5,39.3
40.5086,-108.9106,1816.6,35.2
38.42,-108.38,2865.1,33
39.29,-106.55,3169.9,30.8
32.9202,-107.5656,1605.4,53.3
42.5136,-99.0302,648.6,30.3
40.53,-106.78,2560.3,33.2
45.59595,-96.82841,298.1,18
45.5286,-102.465,847.3,29
44.5021,-109.1112,1609.3,40.8
35.40167,-99.05833,510.8,49.4
39.0647,-94.3861,300.2,38.5
37.71,-107.51,3535.7,30.4
46.8576,-95.6068,470,12.5
40.2669,-105.8322,2657.9,30.5
40.3705,-95.7469,283.5,33.5
28.4675,-98.2525,70.1,62.9
38.8246,-106.1276,2421.9,37.5
48.5884,-109.2266,737.6,33.2
38.2548,-95.7499,332.8,39.5
44.37985,-108.03495,1170.4,36.5
33.3191,-95.6038,141.1,52.7
43.4117,-104.9614,1345.7,38.1
35.4072,-104.1905,1293.6,50.3
37.0174,-98.4899,403.9,46.4
28.4575,-97.7061,77.7,63.8
37.2309,-108.0514,2320.7,35.3
39.2774,-103.4958,1709.3,41.6
47.24,-95.19,451.1,15.4
48.8411,-99.75138,597.4,15.9
44.7184,-96.2696,368.8,20.1
40.075,-95.519,283.5,34.2
40.39,-106.6,2792,30.6
